user_id,name,age,gender,city,registration_date,transaction_id,product_id,amount,payment_type,date,product_name,category,price,stock,day,month,year,payment_type_label,cateory_ordinal,price_category,amount_log,amount_sqrt,amount_scaler,amount_minmax,avg_monthly_spend,purchase_frequency,days_since_last_purchase,category_total_expenditure
U0043,Ira Roy,31.0,Male,Kolkata,2022-08-19,T000776,P027,17.57,Net Banking,2025-02-14,Product_027,Toys,2241.45,134,14,2,2025,3,7.0,Very High,2.9215473753646144,4.191658383026938,-1.1022364734629873,0.017969584269249182,95.22,7,311,6015.99
U0045,Sai Chopra,20.0,Male,Mumbai,2022-03-14,T000377,P027,62.89,Debit Card,2023-03-16,Product_027,Toys,2241.45,134,16,3,2023,2,7.0,Very High,4.157162854614252,7.930321557162736,-0.10374925529244909,0.10141031778178737,85.19375,8,385,6015.99
U0078,Vihaan Kapoor,29.0,Male,Jaipur,2022-10-16,T000909,P027,37.55,Wallet,2023-07-26,Product_027,Toys,2241.45,134,26,7,2023,5,7.0,Very High,3.6519561000093383,6.1278054799414114,-0.662038445681713,0.05475567993519165,42.51,4,555,6015.99
U0081,Vivaan Gupta,30.0,Other,Indore,2024-04-29,T000460,P027,50.07,Credit Card,2024-03-29,Product_027,Toys,2241.45,134,29,3,2024,1,7.0,Very High,3.9331972406595526,7.076015828133795,-0.38619864048543895,0.07780682696910556,56.55666666666667,6,387,6015.99
U0097,Aarohi Nair,34.0,Male,Hyderabad,2024-06-17,T000142,P027,63.19,Net Banking,2024-11-29,Product_027,Toys,2241.45,134,29,11,2024,3,7.0,Very High,4.161847435323687,7.94921379760288,-0.09713967529573332,0.10196266156055526,85.14,6,234,6015.99
U0100,Anaya Mukherjee,30.0,Other,Visakhapatnam,2022-04-29,T000997,P027,53.96,Wallet,2024-10-02,Product_027,Toys,2241.45,134,2,10,2024,5,7.0,Very High,4.006605647914094,7.345747068882783,-0.300494419861357,0.08496888463379607,70.85625,8,243,6015.99
U0104,Anaya Kulkarni,25.0,Female,Hyderabad,2024-01-08,T000953,P027,37.21,Credit Card,2023-01-01,Product_027,Toys,2241.45,134,1,1,2023,1,7.0,Very High,3.6430972614588084,6.1,-0.6695293030113242,0.0541296903192547,79.22,4,241,6015.99
U0135,Ishaan Mukherjee,24.0,Female,Mumbai,2023-02-03,T000290,P027,92.66,Net Banking,2023-06-01,Product_027,Toys,2241.45,134,1,6,2023,3,7.0,Very High,4.539671203755396,9.626006440887103,0.5521413997149851,0.1562212320948558,58.055,8,363,6015.99
U0147,Ishaan Mehta,22.0,Male,Ghaziabad,2023-09-14,T000238,P027,23.85,Debit Card,2023-06-25,Product_027,Toys,2241.45,134,25,6,2023,2,7.0,Very High,3.2128577525426376,4.883646178829912,-0.9638759321984025,0.029531980704790663,56.32750000000001,12,187,6015.99
U0158,Saanvi Khan,35.0,Female,Kolkata,2024-04-30,T000092,P027,40.62,UPI,2023-03-09,Product_027,Toys,2241.45,134,9,3,2023,4,7.0,Very High,3.7285808209654885,6.373382147651276,-0.5944004103819877,0.06040799793791654,68.458,5,336,6015.99
U0158,Saanvi Khan,35.0,Female,Kolkata,2024-04-30,T000316,P027,85.9,Debit Card,2023-11-24,Product_027,Toys,2241.45,134,24,11,2023,2,7.0,Very High,4.464758032271346,9.268225288586807,0.40320553045565527,0.1437750856132857,68.458,5,336,6015.99
U0161,Aarav Joshi,24.0,Female,Pune,2023-05-15,T000610,P027,31.92,Net Banking,2025-07-14,Product_027,Toys,2241.45,134,14,7,2025,3,7.0,Very High,3.494080375808869,5.649778756730214,-0.7860782302867467,0.044390028353647304,59.246,5,200,6015.99
U0167,Sai Bose,38.0,Other,Kolkata,2022-11-10,T000086,P027,16.92,Credit Card,2023-10-14,Product_027,Toys,2241.45,134,14,10,2023,1,7.0,Very High,2.8859174075467844,4.113392760240627,-1.1165572301225382,0.016772839415252053,76.80250000000001,4,362,6015.99
U0170,Diya Roy,25.0,Female,Surat,2022-09-15,T000426,P027,40.18,Cash,2023-02-02,Product_027,Toys,2241.45,134,2,2,2023,0,7.0,Very High,3.717952701599643,6.338769596696191,-0.6040944610438376,0.05959789372905695,99.21571428571428,7,302,6015.99
U0197,Kabir Roy,24.0,Male,Thane,2023-12-07,T000658,P027,72.45,Net Banking,2025-04-03,Product_027,Toys,2241.45,134,3,4,2025,3,7.0,Very High,4.296604902619887,8.511756575466665,0.10687602726956211,0.11901167286519129,61.105000000000004,4,186,6015.99
U0011,Myra Kapoor,28.0,Male,Nagpur,2022-03-22,T000810,P028,39.6,Credit Card,2025-06-10,Product_028,Home,3602.11,250,10,6,2025,1,5.0,Very High,3.703768066607687,6.29285308902091,-0.6168729823708214,0.05853002909010567,53.9125,4,324,13243.42
U0023,Myra Reddy,32.0,Female,Ahmedabad,2022-09-10,T000165,P028,82.61,Credit Card,2024-05-13,Product_028,Home,3602.11,250,13,5,2024,1,5.0,Very High,4.426163130161966,9.089004345911603,0.33072046982500486,0.137717715506131,49.029999999999994,5,504,13243.42
U0031,Aarohi Khan,27.0,Other,Lucknow,2022-04-25,T000632,P028,31.46,Wallet,2023-09-28,Product_028,Home,3602.11,250,28,9,2023,5,5.0,Very High,3.480008562086445,5.608921464952063,-0.7962129196150444,0.04354310122620318,98.785,4,195,13243.42
U0043,Ira Roy,31.0,Male,Kolkata,2022-08-19,T000521,P028,65.67,UPI,2025-05-12,Product_028,Home,3602.11,250,12,5,2025,4,5.0,Very High,4.199755076629969,8.103702857336268,-0.0425004806562157,0.10652870346503662,95.22,7,311,13243.42
U0089,Kiara Kulkarni,27.0,Other,Ahmedabad,2024-08-05,T000149,P028,35.48,Credit Card,2024-08-03,Product_028,Home,3602.11,250,3,8,2024,1,5.0,Very High,3.5967641652061304,5.9565090447341715,-0.7076445476590523,0.050944507861693106,56.611428571428576,7,443,13243.42
U0090,Sai Iyer,36.0,Male,Indore,2022-01-26,T000643,P028,27.84,UPI,2023-10-14,Product_028,Home,3602.11,250,14,10,2023,4,5.0,Very High,3.3617633124167483,5.276362383309167,-0.875968518242082,0.03687815296240379,57.08,5,413,13243.42
U0104,Anaya Kulkarni,25.0,Female,Hyderabad,2024-01-08,T000887,P028,101.31,Net Banking,2025-02-24,Product_028,Home,3602.11,250,24,2,2025,3,5.0,Very High,4.6280074198908485,10.065286881157437,0.742717622953625,0.17214714438266374,79.22,4,241,13243.42
U0142,Kiara Khan,42.0,Male,Bhopal,2022-01-20,T000971,P028,86.09,Cash,2025-09-16,Product_028,Home,3602.11,250,16,9,2025,0,5.0,Very High,4.466942066704648,9.278469701410897,0.4073915977869086,0.14412490333983868,56.51,7,226,13243.42
U0147,Ishaan Mehta,22.0,Male,Ghaziabad,2023-09-14,T000727,P028,39.04,Wallet,2025-03-19,Product_028,Home,3602.11,250,19,3,2025,5,5.0,Very High,3.68987895444702,6.248199740725323,-0.6292108650313577,0.05749898736973891,56.32750000000001,12,187,13243.42
U0156,Reyansh Amin,26.0,Other,Jaipur,2023-09-23,T000785,P028,54.48,Debit Card,2023-04-20,Product_028,Home,3602.11,250,20,4,2023,2,5.0,Very High,4.016022595446631,7.381056834898374,-0.2890378145337163,0.08592628051699376,69.09,4,629,13243.42
U0158,Saanvi Khan,35.0,Female,Kolkata,2024-04-30,T000886,P028,70.67,Wallet,2025-05-29,Product_028,Home,3602.11,250,29,5,2025,5,5.0,Very High,4.272072250005828,8.406545069170807,0.06765918595571481,0.11573443311116838,68.458,5,336,13243.42
U0164,Muhammad Gupta,25.0,Male,Indore,2023-05-16,T000059,P028,71.26,Wallet,2024-05-27,Product_028,Home,3602.11,250,27,5,2024,5,5.0,Very High,4.280270725719494,8.441563836162112,0.0806580266159227,0.11682070920941193,63.097142857142856,7,199,13243.42
U0170,Diya Roy,25.0,Female,Surat,2022-09-15,T000147,P028,22.9,Net Banking,2025-06-24,Product_028,Home,3602.11,250,24,6,2025,3,5.0,Very High,3.173878458937465,4.78539444560216,-0.9848062688546694,0.027782892072025625,99.21571428571428,7,302,13243.42
U0187,Vivaan Kulkarni,35.0,Other,Hyderabad,2024-08-28,T000258,P028,29.34,Credit Card,2025-05-31,Product_028,Home,3602.11,250,31,5,2025,1,5.0,Very High,3.4124669739203863,5.416641025580336,-0.8429206182585028,0.03963987185624332,54.42714285714286,7,334,13243.42
U0192,Kabir Roy,38.0,Male,Kolkata,2024-08-04,T000156,P028,29.92,Debit Card,2023-09-22,Product_028,Home,3602.11,250,22,9,2023,2,5.0,Very High,3.4314032237192214,5.469917732470938,-0.8301420969315189,0.04070773649519461,121.93,4,719,13243.42
U0002,Sai Reddy,30.0,Other,Hyderabad,2023-11-24,T000883,P029,45.02,UPI,2024-03-04,Product_029,Clothing,128.31,289,4,3,2024,4,2.0,Low,3.82907608460722,6.709694478886502,-0.4974599037634887,0.0685090400265125,64.84,6,733,9080.87
U0005,Sara Sharma,30.0,Other,Chennai,2024-01-04,T000348,P029,48.34,UPI,2025-05-07,Product_029,Clothing,128.31,289,7,5,2025,4,2.0,Low,3.8987351111012107,6.952697318307479,-0.4243138851331668,0.07462164451154397,57.94833333333333,6,312,9080.87
U0009,Aditya Bose,28.0,Male,Kanpur,2024-05-17,T000596,P029,102.71,UPI,2024-12-14,Product_029,Clothing,128.31,289,14,12,2024,4,2.0,Low,4.641598542601643,10.134594219799823,0.7735623296049654,0.17472474868358062,60.51666666666667,3,502,9080.87
U0023,Myra Reddy,32.0,Female,Ahmedabad,2022-09-10,T000597,P029,53.32,Credit Card,2024-04-30,Product_029,Clothing,128.31,289,30,4,2024,1,2.0,Low,3.9948924832504407,7.302054505411474,-0.3145948571876841,0.0837905512390912,49.029999999999994,5,504,9080.87
U0025,Saanvi Bose,27.0,Female,Kolkata,2022-05-22,T000557,P029,73.4,Wallet,2025-07-15,Product_029,Clothing,128.31,289,15,7,2025,5,2.0,Low,4.309455941839047,8.567379996241558,0.12780636392582898,0.12076076149795631,62.24166666666667,6,210,9080.87
U0039,Meera Gupta,21.0,Other,Ahmedabad,2022-05-12,T000029,P029,35.55,Cash,2025-09-18,Product_029,Clothing,128.31,289,18,9,2025,0,2.0,Low,3.5986811861957873,5.962382074305537,-0.7061023123264852,0.051073388076738946,51.09166666666667,6,224,9080.87
U0041,Sara Mukherjee,37.0,Male,Vadodara,2024-02-13,T000309,P029,56.21,Net Banking,2025-09-18,Product_029,Clothing,128.31,289,18,9,2025,3,2.0,Low,4.046728708280438,7.4973328590906245,-0.25092256988598827,0.08911146297455536,77.558,5,224,9080.87
U0042,Muhammad Singh,33.0,Female,Kanpur,2023-03-25,T000779,P029,21.11,Credit Card,2023-03-10,Product_029,Clothing,128.31,289,10,3,2023,1,2.0,Low,3.096029994869355,4.594562003064057,-1.0242434295017404,0.024487240858710457,49.59,3,201,9080.87
U0048,Meera Das,40.0,Other,Ahmedabad,2024-01-11,T000798,P029,80.2,Credit Card,2024-06-23,Product_029,Clothing,128.31,289,23,6,2024,1,2.0,Low,4.396915247167632,8.955445270895245,0.2776235105180544,0.13328055381669549,69.612,5,246,9080.87
U0069,Ira Nair,34.0,Female,Chennai,2023-11-17,T000314,P029,31.67,Debit Card,2023-10-16,Product_029,Clothing,128.31,289,16,10,2023,2,2.0,Low,3.4864572256129787,5.6276105053566035,-0.7915862136173432,0.043929741871340716,77.01666666666667,6,900,9080.87
U0080,Ishaan Amin,18.0,Female,Jaipur,2024-07-16,T000070,P029,59.05,Credit Card,2025-01-17,Product_029,Clothing,128.31,289,17,1,2025,1,2.0,Low,4.095177548525992,7.684399781375251,-0.1883518792504118,0.09434031741355818,62.012857142857136,7,380,9080.87
U0085,Arjun Kapoor,25.0,Male,Kanpur,2023-08-20,T000527,P029,55.21,UPI,2025-05-31,Product_029,Clothing,128.31,289,31,5,2025,4,2.0,Low,4.029094677013983,7.430343195303969,-0.27295450320837433,0.087270317045329,65.51666666666667,6,294,9080.87
U0089,Kiara Kulkarni,27.0,Other,Ahmedabad,2024-08-05,T000364,P029,44.9,Wallet,2024-06-09,Product_029,Clothing,128.31,289,9,6,2024,5,2.0,Low,3.8264651170664994,6.700746227100382,-0.5001037357621752,0.06828810251500532,56.611428571428576,7,443,9080.87
U0092,Reyansh Patel,39.0,Female,Delhi,2024-05-29,T000993,P029,38.06,Credit Card,2024-04-04,Product_029,Clothing,128.31,289,4,4,2024,1,2.0,Low,3.665098925448533,6.1692787260748725,-0.650802159687296,0.05569466435909709,45.8,2,722,9080.87
U0107,Kiara Bose,47.0,Other,Pune,2023-09-23,T000906,P029,29.26,Net Banking,2023-09-11,Product_029,Clothing,128.31,289,11,9,2023,3,2.0,Low,3.40982670836021,5.409251334519409,-0.8446831729242936,0.03949258018190521,43.097142857142856,7,213,9080.87
U0111,Myra Roy,18.0,Other,Chennai,2023-06-08,T000120,P029,50.5,Debit Card,2025-04-27,Product_029,Clothing,128.31,289,27,4,2025,2,2.0,Low,3.9415818076696905,7.106335201775948,-0.37672490915681295,0.07859851971867289,43.57,3,368,9080.87
U0122,Myra Kulkarni,24.0,Other,Visakhapatnam,2023-03-13,T000109,P029,75.81,UPI,2023-08-12,Product_029,Clothing,128.31,289,12,8,2023,4,2.0,Low,4.341334840010591,8.706893820416097,0.1809033232327794,0.1251979231873918,44.423333333333325,3,401,9080.87
U0135,Ishaan Mukherjee,24.0,Female,Mumbai,2023-02-03,T000403,P029,92.0,Cash,2025-01-10,Product_029,Clothing,128.31,289,10,1,2025,0,2.0,Low,4.532599493153256,9.591663046625438,0.5376003237222103,0.15500607578156642,58.055,8,363,9080.87
U0147,Ishaan Mehta,22.0,Male,Ghaziabad,2023-09-14,T000950,P029,32.85,Credit Card,2025-10-17,Product_029,Clothing,128.31,289,17,10,2025,1,2.0,Low,3.521938999358284,5.73149195236284,-0.7655885322969276,0.04610229406782781,56.32750000000001,12,187,9080.87
U0174,Ira Kulkarni,34.0,Female,Hyderabad,2024-05-02,T000272,P029,13.72,UPI,2025-01-31,Product_029,Clothing,128.31,289,31,1,2025,4,2.0,Low,2.6892071133007303,3.704051835490427,-1.187059416754174,0.01088117244172773,50.701428571428565,7,219,9080.87
U0177,Ishaan Verma,32.0,Male,Vadodara,2022-10-27,T000263,P029,35.88,UPI,2025-07-04,Product_029,Clothing,128.31,289,4,7,2025,4,2.0,Low,3.607669398688393,5.989991652748775,-0.6988317743300977,0.051680966233383654,77.21000000000001,5,190,9080.87
U0182,Vivaan Reddy,25.0,Male,Patna,2024-08-29,T000190,P029,38.62,Net Banking,2023-11-22,Product_029,Clothing,128.31,289,22,11,2023,3,2.0,Low,3.6793340412704048,6.214499175315739,-0.6384642770267599,0.05672570607946384,59.91181818181818,11,184,9080.87
U0182,Vivaan Reddy,25.0,Male,Patna,2024-08-29,T000587,P029,90.05,Net Banking,2023-12-09,Product_029,Clothing,128.31,289,9,12,2023,3,2.0,Low,4.511408806173617,9.489467845985885,0.4946380537435574,0.15141584121957502,59.91181818181818,11,184,9080.87
U0185,Ira Bose,30.0,Female,Thane,2022-11-01,T000209,P029,58.68,Credit Card,2025-04-21,Product_029,Clothing,128.31,289,21,4,2025,1,2.0,Low,4.088996955895506,7.660287200882223,-0.1965036945796946,0.09365909341974443,72.525,4,232,9080.87
U0198,Kabir Bose,33.0,Female,Visakhapatnam,2023-07-07,T000969,P029,78.01,Net Banking,2025-10-29,Product_029,Clothing,128.31,289,29,10,2025,3,2.0,Low,4.369574426734642,8.832326986700616,0.2293735765420289,0.1292484442316898,53.71666666666667,3,183,9080.87
U0011,Myra Kapoor,28.0,Male,Nagpur,2022-03-22,T000726,P030,21.89,Credit Card,2023-12-11,Product_030,Home,685.55,28,11,12,2023,1,5.0,Medium,3.1307001339644756,4.678675026115834,-1.0070585215102794,0.025923334683507014,53.9125,4,324,13243.42
U0025,Saanvi Bose,27.0,Female,Kolkata,2022-05-22,T000719,P030,41.77,Credit Card,2023-10-14,Product_030,Home,685.55,28,14,10,2023,1,5.0,Medium,3.7558369222388173,6.46297145282261,-0.5690636870612436,0.06252531575652685,62.24166666666667,6,210,13243.42
U0030,Aarohi Sharma,29.0,Other,Hyderabad,2023-11-30,T000076,P030,72.04,Credit Card,2023-10-16,Product_030,Home,685.55,28,16,10,2023,1,5.0,Medium,4.291007236286713,8.487638069569178,0.09784293460738387,0.11825680303420849,66.00111111111111,9,213,13243.42
U0030,Aarohi Sharma,29.0,Other,Hyderabad,2023-11-30,T000665,P030,37.8,Cash,2023-04-23,Product_030,Home,685.55,28,23,4,2023,0,5.0,Medium,3.6584202466292277,6.148170459575759,-0.6565304623511165,0.055215966417498236,66.00111111111111,9,213,13243.42
U0032,Kabir Mukherjee,46.0,Male,Thane,2022-01-04,T000097,P030,93.67,Credit Card,2024-03-10,Product_030,Home,685.55,28,10,3,2024,1,5.0,Medium,4.5503971601407995,9.67832630158748,0.5743936523705951,0.15808078948337442,77.505,2,760,13243.42
U0068,Sara Gupta,40.0,Female,Patna,2023-08-02,T000922,P030,111.3,Credit Card,2023-07-24,Product_030,Home,685.55,28,24,7,2023,1,5.0,Medium,4.721173861744398,10.549881515922348,0.9628166368442621,0.19054019221563498,79.6225,4,302,13243.42
U0077,Vihaan Reddy,32.0,Female,Hyderabad,2024-06-30,T000308,P030,32.51,Credit Card,2023-05-03,Product_030,Home,685.55,28,3,5,2023,1,5.0,Medium,3.511843901749219,5.701754116059373,-0.773079389626539,0.045476304451890846,44.13833333333333,6,229,13243.42
U0077,Vihaan Reddy,32.0,Female,Hyderabad,2024-06-30,T000422,P030,72.45,Wallet,2025-05-18,Product_030,Home,685.55,28,18,5,2025,5,5.0,Medium,4.296604902619887,8.511756575466665,0.10687602726956211,0.11901167286519129,44.13833333333333,6,229,13243.42
U0079,Sara Das,32.0,Other,Lucknow,2022-07-28,T000711,P030,45.39,UPI,2023-09-03,Product_030,Home,685.55,28,3,9,2023,4,5.0,Medium,3.8370839187636525,6.737210105080589,-0.4893080884342059,0.06919026402032624,73.57,2,186,13243.42
U0087,Kabir Mehta,39.0,Male,Kanpur,2022-08-04,T000121,P030,57.87,Net Banking,2025-05-01,Product_030,Home,685.55,28,1,5,2025,3,5.0,Medium,4.07533162304017,7.6072333998635795,-0.2143495605708274,0.09216776521707108,39.2425,4,197,13243.42
U0095,Muhammad Bose,28.0,Female,Jaipur,2024-06-04,T000838,P030,22.68,Cash,2025-03-23,Product_030,Home,685.55,28,23,3,2025,0,5.0,Medium,3.164630810015805,4.762352359916263,-0.9896532941855943,0.027377839967595824,68.685,6,403,13243.42
U0100,Anaya Mukherjee,30.0,Other,Visakhapatnam,2022-04-29,T000089,P030,64.62,UPI,2025-05-08,Product_030,Home,685.55,28,8,5,2025,4,5.0,Medium,4.183880527532955,8.038656604184558,-0.06563401064472105,0.10459550023934897,70.85625,8,243,13243.42
U0113,Ira Kulkarni,32.0,Female,Bengaluru,2024-04-18,T000799,P030,38.76,UPI,2024-04-08,Product_030,Home,685.55,28,8,4,2024,4,5.0,Medium,3.6828613817883733,6.2257529665093525,-0.6353798063616258,0.05698346650955553,69.23,3,752,13243.42
U0116,Aditya Roy,34.0,Female,Patna,2022-07-19,T000292,P030,132.68,Wallet,2024-12-06,Product_030,Home,685.55,28,6,12,2024,5,5.0,Medium,4.895448884287139,11.518680479985544,1.4338593712768772,0.22990389218249435,51.33090909090909,11,304,13243.42
U0128,Arjun Reddy,27.0,Male,Nagpur,2023-12-12,T000674,P030,35.21,Cash,2025-01-07,Product_030,Home,685.55,28,7,1,2025,0,5.0,Medium,3.58933532377755,5.933801479658719,-0.7135931696560964,0.050447398460802,56.245000000000005,4,342,13243.42
U0130,Anaya Kapoor,27.0,Female,Indore,2022-03-05,T000321,P030,20.05,Debit Card,2024-03-16,Product_030,Home,685.55,28,16,3,2024,2,5.0,Medium,3.0469005601283903,4.4777226354476225,-1.0475972788234698,0.022535626173730526,35.656,5,189,13243.42
U0132,Aarav Chopra,32.0,Female,Bhopal,2022-01-07,T000319,P030,57.95,Net Banking,2024-09-23,Product_030,Home,685.55,28,23,9,2024,3,5.0,Medium,4.07668962698338,7.612489737267302,-0.2125870059050364,0.0923150568914092,52.66833333333333,6,246,13243.42
U0133,Diya Singh,23.0,Female,Indore,2023-07-06,T000336,P030,56.17,Debit Card,2023-10-14,Product_030,Home,685.55,28,14,10,2023,2,5.0,Medium,4.04602928527588,7.494664769020694,-0.25180384721888366,0.0890378171373863,90.22999999999999,5,550,13243.42
U0163,Sara Khan,41.0,Other,Mumbai,2023-06-14,T000085,P030,196.33,Wallet,2024-09-10,Product_030,Home,685.55,28,10,9,2024,5,5.0,Medium,5.284877454181334,14.011780757633913,2.8361919272467526,0.34709283057775153,109.69000000000001,7,462,13243.42
U0187,Vivaan Kulkarni,35.0,Other,Hyderabad,2024-08-28,T000536,P030,72.5,Wallet,2024-03-05,Product_030,Home,685.55,28,5,3,2024,5,5.0,Medium,4.297285406218791,8.514693182963201,0.10797762393568135,0.1191037301616526,54.42714285714286,7,334,13243.42
U0188,Muhammad Das,31.0,Female,Bengaluru,2022-06-10,T000383,P030,79.81,Wallet,2024-06-10,Product_030,Home,685.55,28,10,6,2024,5,5.0,Medium,4.392100720245356,8.93364427319557,0.2690310565223238,0.13256250690429722,60.9925,8,422,13243.42
U0018,Sai Iyer,34.0,Female,Nagpur,2022-10-04,T000178,P031,60.95,Net Banking,2024-09-12,Product_031,Grocery,3035.94,111,12,9,2024,3,4.0,Very High,4.126327608075152,7.807048097712733,-0.1464912059378781,0.09783849467908826,116.02000000000001,5,519,8427.07
U0018,Sai Iyer,34.0,Female,Nagpur,2022-10-04,T000415,P031,236.86,Credit Card,2024-08-10,Product_031,Grocery,3035.94,111,10,8,2024,1,4.0,Very High,5.4716822652990995,15.390256658028807,3.7291461848030614,0.42171447508929555,116.02000000000001,5,519,8427.07
U0020,Vivaan Ghosh,20.0,Male,Lucknow,2023-02-15,T000039,P031,36.71,UPI,2024-11-24,Product_031,Grocery,3035.94,111,24,11,2024,4,4.0,Very High,3.6299253112702656,6.058877783880444,-0.6805452696725173,0.053209117354641525,71.65,4,390,8427.07
U0024,Aarohi Kapoor,20.0,Female,Patna,2023-03-15,T000006,P031,31.1,UPI,2025-04-16,Product_031,Grocery,3035.94,111,16,4,2025,4,4.0,Very High,3.4688560301359703,5.576737397439475,-0.8041444156111033,0.0428802886916817,61.71545454545455,11,270,8427.07
U0036,Ira Sharma,22.0,Other,Lucknow,2023-05-16,T000389,P031,89.86,UPI,2024-05-23,Product_031,Grocery,3035.94,111,23,5,2024,4,4.0,Very High,4.509319860331257,9.479451460923253,0.4904519864123041,0.15106602349302203,38.962,5,245,8427.07
U0046,Vivaan Ghosh,26.0,Male,Delhi,2024-05-30,T000841,P031,149.96,Cash,2024-12-17,Product_031,Grocery,3035.94,111,17,12,2024,0,4.0,Very High,5.0170149010602945,12.245815611873306,1.814571179087709,0.2617188938395257,131.065,4,204,8427.07
U0066,Aditya Ghosh,42.0,Female,Hyderabad,2024-08-22,T000075,P031,30.3,UPI,2024-11-24,Product_031,Grocery,3035.94,111,24,11,2024,4,4.0,Very High,3.4436180975461075,5.504543577809154,-0.8217699622690122,0.04140737194830062,41.803333333333335,3,211,8427.07
U0077,Vihaan Reddy,32.0,Female,Hyderabad,2024-06-30,T000522,P031,19.57,Credit Card,2025-01-09,Product_031,Grocery,3035.94,111,9,1,2025,1,4.0,Very High,3.0238337036648657,4.4237992721189325,-1.0581726068182151,0.021651876127701877,44.13833333333333,6,229,8427.07
U0100,Anaya Mukherjee,30.0,Other,Visakhapatnam,2022-04-29,T000240,P031,52.81,Credit Card,2025-03-03,Product_031,Grocery,3035.94,111,3,3,2025,1,4.0,Very High,3.9854593235013285,7.267048919609665,-0.325831143182101,0.08285156681518577,70.85625,8,243,8427.07
U0107,Kiara Bose,47.0,Other,Pune,2023-09-23,T000023,P031,82.41,Net Banking,2024-05-14,Product_031,Grocery,3035.94,111,14,5,2024,3,4.0,Very High,4.42376820625352,9.077995373429092,0.32631408316052757,0.1373494863202857,43.097142857142856,7,213,8427.07
U0134,Aarohi Kulkarni,35.0,Male,Bhopal,2022-08-13,T000556,P031,264.92,UPI,2025-09-02,Product_031,Grocery,3035.94,111,2,9,2025,4,4.0,Very High,5.583195511667084,16.27636323015679,4.347362233829216,0.4733770298633869,169.215,2,240,8427.07
U0135,Ishaan Mukherjee,24.0,Female,Mumbai,2023-02-03,T000753,P031,25.77,Credit Card,2024-11-10,Product_031,Grocery,3035.94,111,10,11,2024,1,4.0,Very High,3.2872818575322613,5.076416058598822,-0.9215746202194214,0.03306698088890525,58.055,8,363,8427.07
U0141,Anaya Nair,33.0,Female,Jaipur,2024-02-10,T000733,P031,22.9,Credit Card,2023-06-29,Product_031,Grocery,3035.94,111,29,6,2023,1,4.0,Very High,3.173878458937465,4.78539444560216,-0.9848062688546694,0.027782892072025625,54.653333333333336,9,227,8427.07
U0153,Diya Gupta,26.0,Other,Lucknow,2022-01-13,T000343,P031,75.03,UPI,2024-04-11,Product_031,Grocery,3035.94,111,11,4,2024,4,4.0,Very High,4.331127999240345,8.661985915481507,0.16371841524131822,0.12376182936259525,57.984,5,278,8427.07
U0157,Aarohi Joshi,46.0,Female,Indore,2024-04-25,T000356,P031,42.64,Debit Card,2024-05-19,Product_031,Grocery,3035.94,111,19,5,2024,2,4.0,Very High,3.77597416096487,6.529931086925803,-0.5498959050707677,0.06412711271495378,45.112,5,314,8427.07
U0170,Diya Roy,25.0,Female,Surat,2022-09-15,T000353,P031,110.02,Cash,2025-02-10,Product_031,Grocery,3035.94,111,10,2,2025,0,4.0,Very High,4.709710365262016,10.489041900955492,0.9346157621916078,0.18818352542622524,99.21571428571428,7,302,8427.07
U0179,Kabir Joshi,29.0,Female,Thane,2022-12-15,T000247,P031,68.03,Wallet,2024-01-09,Product_031,Grocery,3035.94,111,9,1,2024,5,4.0,Very High,4.234541192715384,8.248030067840443,0.00949488198461549,0.11087380785801082,63.556,5,797,8427.07
U0192,Kabir Roy,38.0,Male,Kolkata,2024-08-04,T000365,P031,112.25,Debit Card,2024-02-18,Product_031,Grocery,3035.94,111,18,2,2024,2,4.0,Very High,4.7295977643631435,10.594810050208546,0.983746973500529,0.1922892808484,121.93,4,719,8427.07
U0196,Kabir Kulkarni,35.0,Other,Patna,2024-08-01,T000654,P031,111.43,Credit Card,2023-02-04,Product_031,Grocery,3035.94,111,4,2,2023,1,4.0,Very High,4.722330805761668,10.556040924513319,0.9656807881761725,0.19077954118643442,88.99714285714286,7,252,8427.07
U0015,Vihaan Bose,18.0,Female,Thane,2023-10-13,T000675,P032,53.52,Cash,2023-12-08,Product_032,Books,2913.02,176,8,12,2023,0,1.0,Very High,3.998567606828332,7.315736463268753,-0.3101884705232068,0.08415878042493648,88.21000000000001,5,326,12529.84
U0022,Anaya Das,30.0,Other,Bhopal,2023-02-10,T000488,P032,43.6,Net Banking,2024-11-09,Product_032,Books,2913.02,176,9,11,2024,3,1.0,Very High,3.7977338590260183,6.603029607687671,-0.528745249081277,0.06589461280701107,65.67,5,368,12529.84
U0035,Muhammad Reddy,38.0,Female,Pune,2023-07-07,T000970,P032,91.11,Credit Card,2023-04-10,Product_032,Books,2913.02,176,10,4,2023,1,1.0,Very High,4.522983515000144,9.54515583948214,0.5179919030652868,0.15336745590455497,51.217999999999996,5,278,12529.84
U0062,Muhammad Verma,30.0,Other,Vadodara,2022-03-04,T000649,P032,37.24,Net Banking,2023-08-19,Product_032,Books,2913.02,176,19,8,2023,3,1.0,Very High,3.643882088183201,6.102458520956943,-0.6688683450116526,0.05418492469713149,68.21714285714286,7,302,12529.84
